1,0.012254065,-8.27833271,-0.068390884,1.969933629
2,-0.061216056,-8.32118988,-0.044652466,1.950727701
3,-0.117148787,-8.358445168,-0.006119196,0.592622697
4,0.017839622,-8.279121399,-0.052452318,2.628148317
5,-0.182405606,-8.379878044,-0.059750851,-0.229274616
6,0.03988345,-8.245517731,-0.153292641,-0.410128355
7,-0.197364986,-8.390902519,-0.046545394,-0.513937414
8,0.04474749,-8.242775917,-0.155060351,-0.637935758
9,0.041850165,-8.268997192,-0.043258678,0.626902461
10,-1.036137938,-8.827283859,-0.021734962,-4.747507572
11,-0.353449732,-8.451617241,-0.136684582,-1.804169536
12,-0.056443173,-8.304534912,-0.111790091,-0.35998553
13,-0.052076951,-8.301438332,-0.116071075,-1.152887225
14,-0.009627209,-8.303429604,-0.007026779,5.332483292
15,-0.008566997,-8.271172523,-0.153328508,-0.929100156
16,-0.079436891,-8.318354607,-0.104383811,0.719734788
17,-0.02239373,-8.305090904,-0.029889395,2.818686247
18,-0.561184645,-8.598466873,0.041051853,-3.150501728
19,-0.012543212,-8.293581963,-0.060255822,2.292206764
20,-0.020610753,-8.279800415,-0.144641757,0.616148472
21,-0.952389061,-8.798593521,0.023715748,-3.917585373
22,-0.016917596,-8.294535637,-0.067581967,0.328198165
23,-0.265402466,-8.442575455,0.0225174,-1.090860009
24,-0.996877313,-8.818362236,-0.001622513,-4.353049755
25,-0.022412095,-8.293868065,-0.085471854,1.043469667
26,-0.007535615,-8.277514458,-0.126834214,0.826508522
27,-0.167924717,-8.291409492,-0.463025838,-3.472519875
28,-0.443645269,-8.494885445,-0.175788447,-2.450991392
29,0.097149096,-8.223594666,-0.124511108,-0.630625725
30,-0.08510755,-8.346035004,0.007965364,0.744186103
31,-0.030291701,-8.312348366,-0.016839268,3.261247158
32,-0.143819898,-8.352967262,-0.107604772,-0.112293713
33,-0.10167592,-8.338040352,-0.07343097,0.882622719
34,-0.068717204,-8.310058594,-0.126014411,0.529924035
35,-0.197258919,-8.402248383,-0.004107491,-0.93393743
36,-0.016033638,-8.301052094,-0.035975859,1.632458091
37,-0.073465243,-8.321324348,-0.084907852,0.260040253
38,-0.018025413,-8.30919838,-0.001385554,4.444234371
39,0.006381513,-8.291952133,-0.023494085,3.655323029
40,-0.265679151,-8.441613197,0.009203562,-1.824309587
41,-0.010729722,-8.304175377,-0.007429245,5.38601923
42,-0.00581891,-8.295487404,-0.038377695,3.230351448
43,-0.037588067,-8.289474487,-0.155429944,0.175922945
44,-0.066536136,-8.309374809,-0.133522928,0.557130575
45,-0.012553814,-8.291392326,-0.078865834,1.405846715
46,0.001397642,-8.280445099,-0.097855836,0.674338579
47,-0.137089178,-8.32010746,-0.274730414,-1.260583162
48,-0.036512006,-8.301142693,-0.095389605,0.94391346
49,-0.023227438,-8.309258461,-0.016141195,-0.298303604
50,-0.406400442,-8.517181396,0.005900926,-1.907701373
51,-0.09474539,-8.274066925,-0.401377797,-1.970923185
52,-0.027375678,-8.311870575,-0.014203948,3.614344597
53,-0.096579656,-8.337021828,-0.076307975,0.694898009
54,-0.089372844,-8.335550308,-0.064137638,1.155080557
55,-0.061395351,-8.321129799,-0.061635703,0.810265839
56,0.046350755,-8.251576424,-0.126154229,0.545490205
57,-0.014782663,-8.307704926,-0.000954721,1.166771531
58,-0.095782138,-8.357500076,0.034161281,0.672368824
59,-0.00476237,-8.289898872,-0.067719504,1.237297773
60,0.008731693,-8.28783226,-0.040259816,0.714914858
61,0.059804805,-8.247706413,-0.109996468,0.677337468
62,-0.060718574,-8.31840992,-0.076777674,0.548668563
63,0.050257213,-8.265294075,-0.042397514,0.933611393
64,-0.022182545,-8.302721024,-0.050260697,2.137969494
65,-0.267449647,-8.427708626,-0.086146012,-2.437274933
66,-0.01946182,-8.299215317,-0.062166702,1.770541906
67,-0.004823474,-8.299341202,-0.018251207,3.508919716
68,-0.012171407,-8.275370598,-0.176123306,-0.845185697
69,0.000979867,-8.295701981,-0.021360109,3.546696663
70,-0.146733031,-8.372080803,-0.041367367,0.045273468
71,-0.040695585,-8.290095329,-0.182882503,-1.076363921
72,-0.066080764,-8.323314667,-0.074319415,-2.216086626
73,0.175836369,-8.181804657,-0.132708475,-1.209699988
74,-0.093486205,-8.338843346,-0.071194321,0.777056813
75,-0.029495966,-8.313923836,-0.012698189,2.989551306
76,-0.028453194,-8.263932228,-0.307142287,-1.520720601
77,-0.02069444,-8.272050858,-0.233834699,-0.728298187
78,-0.071783632,-8.331944466,-0.043580007,1.452475786
79,-0.069034711,-8.308316231,-0.178900719,-1.285811424
80,-0.069349699,-8.327043533,-0.066628046,-0.20782961
81,-0.029788285,-8.292078018,-0.147879139,-1.455710053
82,-0.03547949,-8.303143501,-0.10024301,0.63563925
83,-0.077635653,-8.331237793,-0.069736756,1.064213395
84,0.010630812,-8.258008003,-0.222581506,-0.60780704
85,-0.04595495,-8.314809799,-0.064028375,1.499332309
86,-0.318189144,-8.441212654,-0.20670031,-1.696515203
87,-0.095256157,-8.340633392,-0.072231933,0.843625903
88,-0.152314946,-8.38317585,-0.004771973,0.232112423
89,0.132190436,-8.204707146,-0.141751781,-0.182095051
90,-0.000533441,-8.279939651,-0.129342631,0.075466789
91,-0.157550991,-8.394252777,0.046520051,-0.036830388
92,-0.078981332,-8.33891964,-0.030008838,1.27704227
93,-0.076286465,-8.325195313,-0.10911537,0.460281819
94,-0.172415897,-8.394918442,-0.003654798,-0.730681419
95,-0.064101771,-8.330739021,-0.031209506,0.159579322
96,-0.252168149,-8.428554535,-0.073358066,-1.469869494
97,-0.009267102,-8.297896385,-0.047918782,3.015589237
98,-1.52588594,-9.097305298,-0.33741045,-5.110625744
99,-0.048526879,-8.313818932,-0.087623477,1.165981412
100,-0.081529491,-8.329668045,-0.106495388,0.380656898
101,-0.035192858,-8.316850662,-0.018706292,1.328999758
102,-0.129918739,-8.360006332,-0.085429177,-0.229243755
103,-0.00813387,-8.301332474,-0.021938451,4.620613098
104,-0.179671824,-8.39038372,-0.068016075,-0.53489548
105,0.020949513,-8.271998405,-0.111465357,0.992368817
106,-0.029725119,-8.304697037,-0.083555736,-1.182308078
107,-0.137897536,-8.368645668,-0.061434228,0.251586556
108,0.004157332,-8.296713829,-0.006763987,4.559391975
109,-0.137895882,-8.364684105,-0.093211927,-0.369059861
110,-0.250860423,-8.43181324,-0.068504624,-0.863529384
111,-0.067069471,-8.324288368,-0.097819254,-0.035099763
112,0.050971717,-8.261768341,-0.068969488,0.636748016
113,-0.155484498,-8.374275208,-0.097568206,-0.693543136
114,-0.039920192,-8.319789886,-0.020321054,1.71027863
115,0.134838164,-8.205438614,-0.136139631,-0.688770711
116,-0.003039391,-8.289047241,-0.094557405,0.285946488
117,-0.039482065,-8.291257858,-0.234062165,-1.268589497
118,-0.102022357,-8.341620445,-0.125789911,0.133505926
119,-0.005693289,-8.300735474,-0.019562472,4.843194962
120,-0.069515266,-8.301241875,-0.301689774,-1.023987412
121,-0.362282664,-8.498211861,-0.077488959,-2.537115097
122,-0.068753377,-8.321374893,-0.149392664,-0.018413439
123,-0.100896627,-8.343234062,-0.122120775,0.403086454
124,-0.20321548,-8.41634655,-0.003589233,-1.467860579
125,-0.139863282,-8.37728405,-0.027084529,-0.328574181
126,-0.084891267,-8.330444336,-0.157874793,-0.52818656
127,0.004718598,-8.296724319,-0.004782998,3.451956034
128,0.004647765,-8.294762611,-0.022457445,2.072455406
129,0.004209999,-8.29498291,-0.022808684,0.523472667
130,-0.041203421,-8.298028946,-0.228870451,-0.592657745
131,-0.065361373,-8.323147774,-0.131918088,0.293612599
132,-0.015003409,-8.286413193,-0.204763293,-0.576818645
133,-0.081362702,-8.337205887,-0.094138481,0.87245363
134,0.006885911,-8.278344154,-0.166523904,-1.267415166
135,-0.107962765,-8.351176262,-0.11146383,0.333757102
136,-0.096920244,-8.345407486,-0.105629504,-0.875891745
137,-0.214810014,-8.399680138,-0.245772481,-1.61566186
138,-0.067688458,-8.336856842,-0.025460264,0.633053541
139,-0.02038398,-8.308913231,-0.028747179,3.247452974
140,-0.004795979,-8.299483299,-0.031884849,3.89750886
141,0.018507428,-8.276366234,-0.123634502,-0.102887273
142,0.035010468,-8.268587112,-0.106636986,0.927436411
143,-0.113183491,-8.360030174,-0.061807625,0.514776647
144,-0.009569721,-8.301615715,-0.041209593,3.016399384
145,-0.099254556,-8.335279465,-0.239651278,-1.369683146
146,-0.042301223,-8.321947098,-0.030820532,1.430029511
147,-0.189966753,-8.410969734,-0.010705921,-0.774720728
148,-0.005148167,-8.297801018,-0.055025708,1.455992103
149,0.012162626,-8.288847923,-0.041935507,2.4007864
150,0.021112688,-8.275738716,-0.124616943,0.632105112
151,-0.032496426,-8.320105553,0.009665839,3.201602221
152,0.014745293,-8.286839485,-0.048869621,1.150336623
153,-0.188116536,-8.412745476,0.014280441,-0.529942989
